Type,Function,Mode,Series,X,Time_ns
u32,zmij_x64_v1,admixture,5x6,40,1.854828
u32,zmij_x64_v2,admixture,5x6,40,1.274533
u32,zmij_x64_v3,admixture,5x6,40,1.262406
u32,zmij_x64_v4,admixture,5x6,40,1.269837
u32,amartin,admixture,5x6,50,1.327895
u32,branchlut,admixture,5x6,50,4.027298
u32,branchlut2,admixture,5x6,50,4.346573
u32,countlut,admixture,5x6,50,4.639387
u32,fmt,admixture,5x6,50,5.037614
u32,jeaiii,admixture,5x6,50,3.679521
u32,naive,admixture,5x6,50,7.825771
u32,null,admixture,5x6,50,0.840145
u32,sse2,admixture,5x6,50,4.041998
u32,tmueller,admixture,5x6,50,3.675529
u32,unrolledlut,admixture,5x6,50,4.164008
u32,yy,admixture,5x6,50,1.308962
u32,zmij_scalar,admixture,5x6,50,2.208567
u32,zmij_x64_native,admixture,5x6,50,1.233470
u32,zmij_x64_v1,admixture,5x6,50,1.848308
u32,zmij_x64_v2,admixture,5x6,50,1.258836
u32,zmij_x64_v3,admixture,5x6,50,1.250561
u32,zmij_x64_v4,admixture,5x6,50,1.233647
u32,amartin,admixture,5x6,60,1.328566
u32,branchlut,admixture,5x6,60,3.752237
u32,branchlut2,admixture,5x6,60,4.061394
u32,countlut,admixture,5x6,60,4.163520
u32,fmt,admixture,5x6,60,4.772172
u32,jeaiii,admixture,5x6,60,3.389784
u32,naive,admixture,5x6,60,7.289346
u32,null,admixture,5x6,60,0.964300
u32,sse2,admixture,5x6,60,3.753455
u32,tmueller,admixture,5x6,60,3.413016
u32,unrolledlut,admixture,5x6,60,3.791199
u32,yy,admixture,5x6,60,1.322745
u32,zmij_scalar,admixture,5x6,60,2.254654
u32,zmij_x64_native,admixture,5x6,60,1.249020
u32,zmij_x64_v1,admixture,5x6,60,1.854672
u32,zmij_x64_v2,admixture,5x6,60,1.244852
u32,zmij_x64_v3,admixture,5x6,60,1.253330
u32,zmij_x64_v4,admixture,5x6,60,1.258377
u32,amartin,admixture,5x6,70,1.364853
u32,branchlut,admixture,5x6,70,3.403820
u32,branchlut2,admixture,5x6,70,3.576608
u32,countlut,admixture,5x6,70,3.498531
u32,fmt,admixture,5x6,70,3.936031
u32,jeaiii,admixture,5x6,70,2.708848
u32,naive,admixture,5x6,70,6.384456
u32,null,admixture,5x6,70,0.811786
u32,sse2,admixture,5x6,70,3.213161
u32,tmueller,admixture,5x6,70,2.678220
u32,unrolledlut,admixture,5x6,70,2.990193
u32,yy,admixture,5x6,70,1.273223
u32,zmij_scalar,admixture,5x6,70,2.201095
u32,zmij_x64_native,admixture,5x6,70,1.239010
u32,zmij_x64_v1,admixture,5x6,70,1.841895
u32,zmij_x64_v2,admixture,5x6,70,1.252830
u32,zmij_x64_v3,admixture,5x6,70,1.234858
u32,zmij_x64_v4,admixture,5x6,70,1.237700
u32,amartin,admixture,5x6,80,1.327417
u32,branchlut,admixture,5x6,80,2.835559
u32,branchlut2,admixture,5x6,80,2.863138
u32,countlut,admixture,5x6,80,2.951365
u32,fmt,admixture,5x6,80,3.426395
u32,jeaiii,admixture,5x6,80,2.171171
u32,naive,admixture,5x6,80,5.782836
u32,null,admixture,5x6,80,0.749126
u32,sse2,admixture,5x6,80,2.828464
u32,tmueller,admixture,5x6,80,2.129971
u32,unrolledlut,admixture,5x6,80,2.529443
u32,yy,admixture,5x6,80,1.294783
u32,zmij_scalar,admixture,5x6,80,2.234529
u32,zmij_x64_native,admixture,5x6,80,1.229474
u32,zmij_x64_v1,admixture,5x6,80,1.850054
u32,zmij_x64_v2,admixture,5x6,80,1.262817
u32,zmij_x64_v3,admixture,5x6,80,1.225451
u32,zmij_x64_v4,admixture,5x6,80,1.268615
u32,amartin,admixture,5x6,90,1.326648
u32,branchlut,admixture,5x6,90,2.441562
u32,branchlut2,admixture,5x6,90,2.386728
u32,countlut,admixture,5x6,90,2.449337
u32,fmt,admixture,5x6,90,2.774683
u32,jeaiii,admixture,5x6,90,1.673212
u32,naive,admixture,5x6,90,5.100195
u32,null,admixture,5x6,90,0.727425
u32,sse2,admixture,5x6,90,2.415614
u32,tmueller,admixture,5x6,90,1.603775
u32,unrolledlut,admixture,5x6,90,1.898994
u32,yy,admixture,5x6,90,1.274684
u32,zmij_scalar,admixture,5x6,90,2.211264
u32,zmij_x64_native,admixture,5x6,90,1.231530
u32,zmij_x64_v1,admixture,5x6,90,1.851719
u32,zmij_x64_v2,admixture,5x6,90,1.248846
u32,zmij_x64_v3,admixture,5x6,90,1.258286
u32,zmij_x64_v4,admixture,5x6,90,1.265686
u32,amartin,admixture,5x6,100,1.366129
u32,branchlut,admixture,5x6,100,2.039934
u32,branchlut2,admixture,5x6,100,1.893784
u32,countlut,admixture,5x6,100,1.822515
u32,fmt,admixture,5x6,100,2.176479
u32,jeaiii,admixture,5x6,100,1.110032
u32,naive,admixture,5x6,100,4.517523
u32,null,admixture,5x6,100,0.779128
u32,sse2,admixture,5x6,100,2.016198
u32,tmueller,admixture,5x6,100,1.013447
u32,unrolledlut,admixture,5x6,100,1.287841
u32,yy,admixture,5x6,100,1.301469
