Type,Function,Mode,Series,X,Time_ns
u32,amartin,bylength,,1,0.823731
u32,branchlut,bylength,,1,0.833518
u32,branchlut2,bylength,,1,1.023624
u32,countlut,bylength,,1,0.967402
u32,fmt,bylength,,1,1.131572
u32,jeaiii,bylength,,1,0.819505
u32,naive,bylength,,1,2.215768
u32,null,bylength,,1,0.793923
u32,sse2,bylength,,1,0.818481
u32,tmueller,bylength,,1,0.746306
u32,unrolledlut,bylength,,1,0.951856
u32,yy,bylength,,1,0.933310
u32,zmij_scalar,bylength,,1,2.351637
u32,zmij_x64_native,bylength,,1,1.363454
u32,zmij_x64_v1,bylength,,1,2.048880
u32,zmij_x64_v2,bylength,,1,1.433880
u32,zmij_x64_v3,bylength,,1,1.371719
u32,zmij_x64_v3_nokernel,bylength,,1,1.375419
u32,zmij_x64_v4,bylength,,1,1.373649
u32,amartin,bylength,,2,0.820007
u32,branchlut,bylength,,2,1.139944
u32,branchlut2,bylength,,2,1.059846
u32,countlut,bylength,,2,1.159693
u32,fmt,bylength,,2,1.153590
u32,jeaiii,bylength,,2,0.797998
u32,naive,bylength,,2,2.633534
u32,null,bylength,,2,0.791493
u32,sse2,bylength,,2,1.033535
u32,tmueller,bylength,,2,1.380098
u32,unrolledlut,bylength,,2,1.177375
u32,yy,bylength,,2,0.942213
u32,zmij_scalar,bylength,,2,2.489467
u32,zmij_x64_native,bylength,,2,1.413862
u32,zmij_x64_v1,bylength,,2,2.168348
u32,zmij_x64_v2,bylength,,2,1.473494
u32,zmij_x64_v3,bylength,,2,1.434233
u32,zmij_x64_v3_nokernel,bylength,,2,1.407289
u32,zmij_x64_v4,bylength,,2,1.417543
u32,amartin,bylength,,3,0.922836
u32,branchlut,bylength,,3,1.123259
u32,branchlut2,bylength,,3,0.975731
u32,countlut,bylength,,3,1.482826
u32,fmt,bylength,,3,1.636482
u32,jeaiii,bylength,,3,0.925929
u32,naive,bylength,,3,3.221011
u32,null,bylength,,3,0.739604
u32,sse2,bylength,,3,0.973187
u32,tmueller,bylength,,3,1.323238
u32,unrolledlut,bylength,,3,1.252661
u32,yy,bylength,,3,0.945602
u32,zmij_scalar,bylength,,3,2.346363
u32,zmij_x64_native,bylength,,3,1.357628
u32,zmij_x64_v1,bylength,,3,2.024558
u32,zmij_x64_v2,bylength,,3,1.418463
u32,zmij_x64_v3,bylength,,3,1.374210
u32,zmij_x64_v3_nokernel,bylength,,3,1.369504
u32,zmij_x64_v4,bylength,,3,1.365788
u32,amartin,bylength,,4,0.930888
u32,branchlut,bylength,,4,1.282814
u32,branchlut2,bylength,,4,1.212821
u32,countlut,bylength,,4,1.653565
u32,fmt,bylength,,4,1.642546
u32,jeaiii,bylength,,4,0.936845
u32,naive,bylength,,4,3.911381
u32,null,bylength,,4,0.769415
u32,sse2,bylength,,4,1.088656
u32,tmueller,bylength,,4,0.982130
u32,unrolledlut,bylength,,4,1.187477
u32,yy,bylength,,4,0.927840
u32,zmij_scalar,bylength,,4,2.337028
u32,zmij_x64_native,bylength,,4,1.364070
u32,zmij_x64_v1,bylength,,4,2.033406
u32,zmij_x64_v2,bylength,,4,1.423171
u32,zmij_x64_v3,bylength,,4,1.365427
u32,zmij_x64_v3_nokernel,bylength,,4,1.373426
u32,zmij_x64_v4,bylength,,4,1.372653
u32,amartin,bylength,,5,1.335148
u32,branchlut,bylength,,5,2.038642
u32,branchlut2,bylength,,5,1.918985
u32,countlut,bylength,,5,1.838675
u32,fmt,bylength,,5,2.184679
u32,jeaiii,bylength,,5,1.109192
u32,naive,bylength,,5,4.537941
u32,null,bylength,,5,0.776086
u32,sse2,bylength,,5,2.016296
u32,tmueller,bylength,,5,1.010728
u32,unrolledlut,bylength,,5,1.301579
u32,yy,bylength,,5,1.309971
u32,zmij_scalar,bylength,,5,2.350949
u32,zmij_x64_native,bylength,,5,1.367142
u32,zmij_x64_v1,bylength,,5,2.043610
u32,zmij_x64_v2,bylength,,5,1.434776
u32,zmij_x64_v3,bylength,,5,1.365881
u32,zmij_x64_v3_nokernel,bylength,,5,1.388519
u32,zmij_x64_v4,bylength,,5,1.373305
u32,amartin,bylength,,6,1.359180
u32,branchlut,bylength,,6,2.173011
u32,branchlut2,bylength,,6,1.987593
u32,countlut,bylength,,6,1.939857
u32,fmt,bylength,,6,2.177709
u32,jeaiii,bylength,,6,1.110446
u32,naive,bylength,,6,5.174470
u32,null,bylength,,6,0.878494
u32,sse2,bylength,,6,2.123333
u32,tmueller,bylength,,6,1.307329
u32,unrolledlut,bylength,,6,1.395747
u32,yy,bylength,,6,1.311796
u32,zmij_scalar,bylength,,6,2.391516
u32,zmij_x64_native,bylength,,6,1.365343
u32,zmij_x64_v1,bylength,,6,2.038298
u32,zmij_x64_v2,bylength,,6,1.422691
u32,zmij_x64_v3,bylength,,6,1.366717
