Type,Function,Mode,Series,X,Time_ns
u32,naive,bylength,,8,5.936453
u32,null,bylength,,8,1.090469
u32,sse2,bylength,,8,2.137354
u32,tmueller,bylength,,8,1.860172
u32,unrolledlut,bylength,,8,1.431808
u32,yy,bylength,,8,1.635566
u32,zmij_scalar,bylength,,8,2.200038
u32,zmij_x64_native,bylength,,8,1.191256
u32,zmij_x64_v1,bylength,,8,1.802676
u32,zmij_x64_v2,bylength,,8,1.290504
u32,zmij_x64_v3,bylength,,8,1.224312
u32,zmij_x64_v4,bylength,,8,1.245121
u32,amartin,bylength,,9,2.185191
u32,branchlut,bylength,,9,1.943245
u32,branchlut2,bylength,,9,1.971897
u32,countlut,bylength,,9,2.596828
u32,fmt,bylength,,9,2.880458
u32,jeaiii,bylength,,9,1.542854
u32,naive,bylength,,9,6.971701
u32,null,bylength,,9,0.809524
u32,sse2,bylength,,9,1.279850
u32,tmueller,bylength,,9,1.884181
u32,unrolledlut,bylength,,9,1.910120
u32,yy,bylength,,9,1.998650
u32,zmij_scalar,bylength,,9,2.210195
u32,zmij_x64_native,bylength,,9,1.280605
u32,zmij_x64_v1,bylength,,9,1.807109
u32,zmij_x64_v2,bylength,,9,1.304032
u32,zmij_x64_v3,bylength,,9,1.241271
u32,zmij_x64_v4,bylength,,9,1.275895
u32,amartin,bylength,,10,2.181962
u32,branchlut,bylength,,10,2.048712
u32,branchlut2,bylength,,10,1.960213
u32,countlut,bylength,,10,2.816313
u32,fmt,bylength,,10,2.878910
u32,jeaiii,bylength,,10,1.560605
u32,naive,bylength,,10,7.781940
u32,null,bylength,,10,1.123422
u32,sse2,bylength,,10,1.309315
u32,tmueller,bylength,,10,1.906376
u32,unrolledlut,bylength,,10,1.896783
u32,yy,bylength,,10,1.986104
u32,zmij_scalar,bylength,,10,2.207166
u32,zmij_x64_native,bylength,,10,1.245484
u32,zmij_x64_v1,bylength,,10,1.810663
u32,zmij_x64_v2,bylength,,10,1.311320
u32,zmij_x64_v3,bylength,,10,1.236226
u32,zmij_x64_v4,bylength,,10,1.202252
u32,amartin,loguniform,1-10,10,6.161776
u32,branchlut,loguniform,1-10,10,8.393165
u32,branchlut2,loguniform,1-10,10,8.884861
u32,countlut,loguniform,1-10,10,8.617323
u32,fmt,loguniform,1-10,10,9.477887
u32,jeaiii,loguniform,1-10,10,8.752114
u32,naive,loguniform,1-10,10,10.223028
u32,null,loguniform,1-10,10,0.823615
u32,sse2,loguniform,1-10,10,8.306779
u32,tmueller,loguniform,1-10,10,6.616121
u32,unrolledlut,loguniform,1-10,10,7.902988
u32,yy,loguniform,1-10,10,5.979974
u32,zmij_scalar,loguniform,1-10,10,2.153239
u32,zmij_x64_native,loguniform,1-10,10,1.238642
u32,zmij_x64_v1,loguniform,1-10,10,1.812235
u32,zmij_x64_v2,loguniform,1-10,10,1.281037
u32,zmij_x64_v3,loguniform,1-10,10,1.189234
u32,zmij_x64_v4,loguniform,1-10,10,1.242742
u32,amartin,loguniform,1-4,4,3.829719
u32,branchlut,loguniform,1-4,4,5.552160
u32,branchlut2,loguniform,1-4,4,6.494393
u32,countlut,loguniform,1-4,4,6.453600
u32,fmt,loguniform,1-4,4,6.623762
u32,jeaiii,loguniform,1-4,4,6.192645
u32,naive,loguniform,1-4,4,6.995500
u32,null,loguniform,1-4,4,0.821900
u32,sse2,loguniform,1-4,4,5.540640
u32,tmueller,loguniform,1-4,4,4.161063
u32,unrolledlut,loguniform,1-4,4,6.473275
u32,yy,loguniform,1-4,4,3.814783
u32,zmij_scalar,loguniform,1-4,4,2.189064
u32,zmij_x64_native,loguniform,1-4,4,1.248306
u32,zmij_x64_v1,loguniform,1-4,4,1.815454
u32,zmij_x64_v2,loguniform,1-4,4,1.321706
u32,zmij_x64_v3,loguniform,1-4,4,1.216217
u32,zmij_x64_v4,loguniform,1-4,4,1.263310
u32,amartin,uniform,0-255,0,3.486622
u32,branchlut,uniform,0-255,0,3.616193
u32,branchlut2,uniform,0-255,0,3.552378
u32,countlut,uniform,0-255,0,3.631691
u32,fmt,uniform,0-255,0,3.653728
u32,jeaiii,uniform,0-255,0,3.434465
u32,naive,uniform,0-255,0,4.757167
u32,null,uniform,0-255,0,0.754597
u32,sse2,uniform,0-255,0,3.346714
u32,tmueller,uniform,0-255,0,1.560654
u32,unrolledlut,uniform,0-255,0,3.323014
u32,yy,uniform,0-255,0,3.334098
u32,zmij_scalar,uniform,0-255,0,2.194932
u32,zmij_x64_native,uniform,0-255,0,1.240623
u32,zmij_x64_v1,uniform,0-255,0,1.811028
u32,zmij_x64_v2,uniform,0-255,0,1.289101
u32,zmij_x64_v3,uniform,0-255,0,1.211669
u32,zmij_x64_v4,uniform,0-255,0,1.249644
u32,amartin,unpredictable,,1,3.025814
u32,branchlut,unpredictable,,1,2.642936
u32,branchlut2,unpredictable,,1,1.659537
u32,countlut,unpredictable,,1,4.002644
u32,fmt,unpredictable,,1,4.039591
u32,jeaiii,unpredictable,,1,3.907449
u32,naive,unpredictable,,1,4.969854
u32,null,unpredictable,,1,0.791016
u32,sse2,unpredictable,,1,2.510128
u32,tmueller,unpredictable,,1,1.926944
u32,unrolledlut,unpredictable,,1,2.424104
u32,yy,unpredictable,,1,4.186043
u32,zmij_scalar,unpredictable,,1,2.126835
u32,zmij_x64_native,unpredictable,,1,1.184782
u32,zmij_x64_v1,unpredictable,,1,1.816247
u32,zmij_x64_v2,unpredictable,,1,1.300368
u32,zmij_x64_v3,unpredictable,,1,1.160144
u32,zmij_x64_v4,unpredictable,,1,1.212825
u32,amartin,unpredictable,,2,2.913223
u32,branchlut,unpredictable,,2,2.767739
u32,branchlut2,unpredictable,,2,2.111251
u32,countlut,unpredictable,,2,4.316040
u32,fmt,unpredictable,,2,4.717796
u32,jeaiii,unpredictable,,2,3.946856
u32,naive,unpredictable,,2,5.302860
u32,null,unpredictable,,2,0.947828
u32,sse2,unpredictable,,2,2.477293
u32,tmueller,unpredictable,,2,1.669545
