Type,Function,Mode,Series,X,Time_ns
u32,zmij_scalar,unpredictable,,2,1.678715
u32,amartin,unpredictable,,3,2.515664
u32,branchlut,unpredictable,,3,2.317051
u32,branchlut2,unpredictable,,3,0.651211
u32,countlut,unpredictable,,3,2.622197
u32,fmt,unpredictable,,3,2.709309
u32,jeaiii,unpredictable,,3,1.411647
u32,naive,unpredictable,,3,4.904926
u32,null,unpredictable,,3,0.650366
u32,tmueller,unpredictable,,3,1.460681
u32,unrolledlut,unpredictable,,3,2.064675
u32,yy,unpredictable,,3,2.975523
u32,zmij_neon,unpredictable,,3,0.879834
u32,zmij_scalar,unpredictable,,3,1.622051
u32,amartin,unpredictable,,4,2.690027
u32,branchlut,unpredictable,,4,2.946417
u32,branchlut2,unpredictable,,4,0.899882
u32,countlut,unpredictable,,4,2.911319
u32,fmt,unpredictable,,4,3.185094
u32,jeaiii,unpredictable,,4,1.279285
u32,naive,unpredictable,,4,5.142887
u32,null,unpredictable,,4,0.650346
u32,tmueller,unpredictable,,4,1.733174
u32,unrolledlut,unpredictable,,4,1.779447
u32,yy,unpredictable,,4,2.903620
u32,zmij_neon,unpredictable,,4,0.875622
u32,zmij_scalar,unpredictable,,4,1.704027
u32,amartin,unpredictable,,5,2.276490
u32,branchlut,unpredictable,,5,1.940231
u32,branchlut2,unpredictable,,5,0.876059
u32,countlut,unpredictable,,5,2.605428
u32,fmt,unpredictable,,5,2.885103
u32,jeaiii,unpredictable,,5,1.520505
u32,naive,unpredictable,,5,5.051057
u32,null,unpredictable,,5,0.650386
u32,tmueller,unpredictable,,5,1.769652
u32,unrolledlut,unpredictable,,5,2.197156
u32,yy,unpredictable,,5,2.659003
u32,zmij_neon,unpredictable,,5,0.870814
u32,zmij_scalar,unpredictable,,5,1.712590
u32,amartin,unpredictable,,6,2.516617
u32,branchlut,unpredictable,,6,2.198895
u32,branchlut2,unpredictable,,6,1.080086
u32,countlut,unpredictable,,6,2.757857
u32,fmt,unpredictable,,6,2.862076
u32,jeaiii,unpredictable,,6,1.620561
u32,naive,unpredictable,,6,5.079587
u32,null,unpredictable,,6,0.650366
u32,tmueller,unpredictable,,6,2.060682
u32,unrolledlut,unpredictable,,6,2.068649
u32,yy,unpredictable,,6,2.857983
u32,zmij_neon,unpredictable,,6,0.871330
u32,zmij_scalar,unpredictable,,6,1.603574
u32,amartin,unpredictable,,7,2.899935
u32,branchlut,unpredictable,,7,2.229631
u32,branchlut2,unpredictable,,7,1.526306
u32,countlut,unpredictable,,7,2.471854
u32,fmt,unpredictable,,7,2.442420
u32,jeaiii,unpredictable,,7,1.947731
u32,naive,unpredictable,,7,5.300284
u32,null,unpredictable,,7,0.650386
u32,tmueller,unpredictable,,7,2.018899
u32,unrolledlut,unpredictable,,7,3.062198
u32,yy,unpredictable,,7,2.271195
u32,zmij_neon,unpredictable,,7,0.874827
u32,zmij_scalar,unpredictable,,7,1.721233
u32,amartin,unpredictable,,8,2.782494
u32,branchlut,unpredictable,,8,2.747556
u32,branchlut2,unpredictable,,8,1.265138
u32,countlut,unpredictable,,8,2.635171
u32,fmt,unpredictable,,8,2.469837
u32,jeaiii,unpredictable,,8,1.790712
u32,naive,unpredictable,,8,5.451957
u32,null,unpredictable,,8,0.650486
u32,tmueller,unpredictable,,8,3.005952
u32,unrolledlut,unpredictable,,8,2.838244
u32,yy,unpredictable,,8,2.205749
u32,zmij_neon,unpredictable,,8,0.883748
u32,zmij_scalar,unpredictable,,8,1.778255
u32,amartin,unpredictable,,9,4.303684
u32,branchlut,unpredictable,,9,2.814392
u32,branchlut2,unpredictable,,9,3.121068
u32,countlut,unpredictable,,9,3.186156
u32,fmt,unpredictable,,9,3.182649
u32,jeaiii,unpredictable,,9,2.108266
u32,naive,unpredictable,,9,5.728960
u32,null,unpredictable,,9,0.650346
u32,tmueller,unpredictable,,9,2.951871
u32,unrolledlut,unpredictable,,9,3.600051
u32,yy,unpredictable,,9,2.588570
u32,zmij_neon,unpredictable,,9,0.880827
u32,zmij_scalar,unpredictable,,9,1.633078
u32,amartin,unpredictable,,10,4.449119
u32,branchlut,unpredictable,,10,2.860328
u32,branchlut2,unpredictable,,10,3.017078
u32,countlut,unpredictable,,10,3.227701
u32,fmt,unpredictable,,10,3.091991
