Type,Function,Mode,Series,X,Time_ns
u32,sse2,bylength,,8,2.186469
u32,tmueller,bylength,,8,1.918458
u32,unrolledlut,bylength,,8,1.445094
u32,yy,bylength,,8,1.643041
u32,amartin,bylength,,9,2.240778
u32,branchlut,bylength,,9,2.012629
u32,branchlut2,bylength,,9,1.996902
u32,countlut,bylength,,9,2.658608
u32,fmt,bylength,,9,2.906040
u32,jeaiii,bylength,,9,1.562006
u32,naive,bylength,,9,7.152604
u32,null,bylength,,9,0.880635
u32,sse2,bylength,,9,1.267834
u32,tmueller,bylength,,9,1.964109
u32,unrolledlut,bylength,,9,1.924075
u32,yy,bylength,,9,2.026052
u32,amartin,bylength,,10,2.153094
u32,branchlut,bylength,,10,2.017837
u32,branchlut2,bylength,,10,1.944523
u32,countlut,bylength,,10,2.767810
u32,fmt,bylength,,10,2.805866
u32,jeaiii,bylength,,10,1.554334
u32,naive,bylength,,10,7.718602
u32,null,bylength,,10,0.803586
u32,sse2,bylength,,10,1.320222
u32,tmueller,bylength,,10,1.860250
u32,unrolledlut,bylength,,10,1.795592
u32,yy,bylength,,10,1.938637
u32,amartin,loguniform,1-10,10,6.135095
u32,branchlut,loguniform,1-10,10,8.312953
u32,branchlut2,loguniform,1-10,10,8.969255
u32,countlut,loguniform,1-10,10,8.662863
u32,fmt,loguniform,1-10,10,9.408967
u32,jeaiii,loguniform,1-10,10,8.741907
u32,naive,loguniform,1-10,10,10.336097
u32,null,loguniform,1-10,10,1.081051
u32,sse2,loguniform,1-10,10,8.441506
u32,tmueller,loguniform,1-10,10,6.665128
u32,unrolledlut,loguniform,1-10,10,7.870268
u32,yy,loguniform,1-10,10,5.918745
u32,amartin,loguniform,1-4,4,3.656663
u32,branchlut,loguniform,1-4,4,5.482753
u32,branchlut2,loguniform,1-4,4,6.338681
u32,countlut,loguniform,1-4,4,6.532585
u32,fmt,loguniform,1-4,4,6.449277
u32,jeaiii,loguniform,1-4,4,6.317919
u32,naive,loguniform,1-4,4,6.744377
u32,null,loguniform,1-4,4,0.929518
u32,sse2,loguniform,1-4,4,5.588918
u32,tmueller,loguniform,1-4,4,4.162064
u32,unrolledlut,loguniform,1-4,4,6.484945
u32,yy,loguniform,1-4,4,3.809443
u32,amartin,uniform,0-255,0,3.278294
u32,branchlut,uniform,0-255,0,3.539798
u32,branchlut2,uniform,0-255,0,3.707370
u32,countlut,uniform,0-255,0,3.634362
u32,fmt,uniform,0-255,0,3.532605
u32,jeaiii,uniform,0-255,0,3.493028
u32,naive,uniform,0-255,0,4.693031
u32,null,uniform,0-255,0,0.767039
u32,sse2,uniform,0-255,0,3.562119
u32,tmueller,uniform,0-255,0,1.544139
u32,unrolledlut,uniform,0-255,0,3.641337
u32,yy,uniform,0-255,0,3.449984
u32,amartin,unpredictable,,1,2.817536
u32,branchlut,unpredictable,,1,2.362525
u32,branchlut2,unpredictable,,1,1.078781
u32,countlut,unpredictable,,1,3.813838
u32,fmt,unpredictable,,1,3.996085
u32,jeaiii,unpredictable,,1,4.028601
u32,naive,unpredictable,,1,4.822941
u32,null,unpredictable,,1,0.634915
u32,sse2,unpredictable,,1,2.540406
u32,tmueller,unpredictable,,1,1.547263
u32,unrolledlut,unpredictable,,1,1.998874
u32,yy,unpredictable,,1,3.791433
u32,amartin,unpredictable,,2,3.114381
u32,branchlut,unpredictable,,2,2.366139
u32,branchlut2,unpredictable,,2,1.452202
u32,countlut,unpredictable,,2,4.447261
u32,fmt,unpredictable,,2,4.134648
u32,jeaiii,unpredictable,,2,3.735498
u32,naive,unpredictable,,2,5.163855
u32,null,unpredictable,,2,0.715156
u32,sse2,unpredictable,,2,2.682046
u32,tmueller,unpredictable,,2,1.696012
u32,unrolledlut,unpredictable,,2,2.711200
u32,yy,unpredictable,,2,4.207123
u32,amartin,unpredictable,,3,2.000945
u32,branchlut,unpredictable,,3,2.654998
u32,branchlut2,unpredictable,,3,1.606684
u32,countlut,unpredictable,,3,3.033860
u32,fmt,unpredictable,,3,3.052476
u32,jeaiii,unpredictable,,3,1.664921
u32,naive,unpredictable,,3,5.433050
u32,null,unpredictable,,3,0.529508
u32,sse2,unpredictable,,3,2.900125
u32,tmueller,unpredictable,,3,1.706235
u32,unrolledlut,unpredictable,,3,1.896695
u32,yy,unpredictable,,3,3.151991
u32,amartin,unpredictable,,4,1.987128
u32,branchlut,unpredictable,,4,2.988231
u32,branchlut2,unpredictable,,4,1.609436
u32,countlut,unpredictable,,4,3.215669
u32,fmt,unpredictable,,4,3.126353
u32,jeaiii,unpredictable,,4,1.431746
u32,naive,unpredictable,,4,5.682314
u32,null,unpredictable,,4,0.464726
u32,sse2,unpredictable,,4,3.459157
u32,tmueller,unpredictable,,4,1.693526
u32,unrolledlut,unpredictable,,4,1.836404
u32,yy,unpredictable,,4,3.194241
u32,amartin,unpredictable,,5,1.756631
u32,branchlut,unpredictable,,5,1.806592
u32,branchlut2,unpredictable,,5,1.462294
u32,countlut,unpredictable,,5,2.701451
u32,fmt,unpredictable,,5,2.626620
u32,jeaiii,unpredictable,,5,1.583536
u32,naive,unpredictable,,5,5.793821
u32,null,unpredictable,,5,1.122401
u32,sse2,unpredictable,,5,2.051660
u32,tmueller,unpredictable,,5,1.665629
u32,unrolledlut,unpredictable,,5,1.843419
u32,yy,unpredictable,,5,2.460550
u32,amartin,unpredictable,,6,1.707175
u32,branchlut,unpredictable,,6,1.919280
u32,branchlut2,unpredictable,,6,1.715210
u32,countlut,unpredictable,,6,2.768468
u32,fmt,unpredictable,,6,2.733365
u32,jeaiii,unpredictable,,6,1.597963
u32,naive,unpredictable,,6,6.223635
u32,null,unpredictable,,6,0.447433
u32,sse2,unpredictable,,6,2.236911
u32,tmueller,unpredictable,,6,1.857278
u32,unrolledlut,unpredictable,,6,1.891517
u32,yy,unpredictable,,6,2.497717
u32,amartin,unpredictable,,7,1.989079
u32,branchlut,unpredictable,,7,2.363769
u32,branchlut2,unpredictable,,7,2.090845
u32,countlut,unpredictable,,7,2.291438
u32,fmt,unpredictable,,7,2.291648
u32,jeaiii,unpredictable,,7,1.579023
u32,naive,unpredictable,,7,6.697226
u32,null,unpredictable,,7,1.124599
u32,sse2,unpredictable,,7,2.709353
u32,tmueller,unpredictable,,7,1.949922
u32,unrolledlut,unpredictable,,7,3.539870
u32,yy,unpredictable,,7,1.986307
u32,amartin,unpredictable,,8,2.028234
u32,branchlut,unpredictable,,8,2.745866
u32,branchlut2,unpredictable,,8,2.050102
u32,countlut,unpredictable,,8,2.376094
u32,fmt,unpredictable,,8,2.319434
u32,jeaiii,unpredictable,,8,1.423702
u32,naive,unpredictable,,8,6.272842
u32,null,unpredictable,,8,0.746917
u32,sse2,unpredictable,,8,3.033053
u32,tmueller,unpredictable,,8,1.966319
u32,unrolledlut,unpredictable,,8,3.623185
u32,yy,unpredictable,,8,1.948624
u32,amartin,unpredictable,,9,4.905467
u32,branchlut,unpredictable,,9,2.873631
u32,branchlut2,unpredictable,,9,4.540501
u32,countlut,unpredictable,,9,2.802695
u32,fmt,unpredictable,,9,2.944261
u32,jeaiii,unpredictable,,9,1.904020
u32,naive,unpredictable,,9,6.783640
u32,null,unpredictable,,9,1.003100
u32,sse2,unpredictable,,9,2.853768
u32,tmueller,unpredictable,,9,2.114970
u32,unrolledlut,unpredictable,,9,5.036035
u32,yy,unpredictable,,9,2.583960
u32,amartin,unpredictable,,10,4.581712
u32,branchlut,unpredictable,,10,2.607549
u32,branchlut2,unpredictable,,10,4.389269
u32,countlut,unpredictable,,10,2.508426
u32,fmt,unpredictable,,10,2.840552
u32,jeaiii,unpredictable,,10,1.778147
u32,naive,unpredictable,,10,7.490368
u32,null,unpredictable,,10,0.840001
u32,sse2,unpredictable,,10,2.628924
u32,tmueller,unpredictable,,10,1.746003
u32,unrolledlut,unpredictable,,10,4.424375
u32,yy,unpredictable,,10,2.190569
u32,amartin,admixture,5x6,0,1.362503
u32,branchlut,admixture,5x6,0,2.059668
u32,branchlut2,admixture,5x6,0,1.552279
u32,countlut,admixture,5x6,0,1.870358
u32,fmt,admixture,5x6,0,1.796720
u32,jeaiii,admixture,5x6,0,1.226701
u32,naive,admixture,5x6,0,5.178720
u32,null,admixture,5x6,0,0.864613
u32,sse2,admixture,5x6,0,1.950714
u32,tmueller,admixture,5x6,0,1.400512
u32,unrolledlut,admixture,5x6,0,1.377151
u32,yy,admixture,5x6,0,1.348104
u32,amartin,admixture,5x6,10,1.319697
u32,branchlut,admixture,5x6,10,2.526610
u32,branchlut2,admixture,5x6,10,2.091370
u32,countlut,admixture,5x6,10,2.391849
u32,fmt,admixture,5x6,10,2.500898
u32,jeaiii,admixture,5x6,10,1.775833
u32,naive,admixture,5x6,10,5.566627
u32,null,admixture,5x6,10,0.828238
u32,sse2,admixture,5x6,10,2.471440
u32,tmueller,admixture,5x6,10,1.943099
u32,unrolledlut,admixture,5x6,10,2.029799
u32,yy,admixture,5x6,10,1.236035
u32,amartin,admixture,5x6,20,1.314538
u32,branchlut,admixture,5x6,20,3.041584
u32,branchlut2,admixture,5x6,20,2.649599
u32,countlut,admixture,5x6,20,2.899791
u32,fmt,admixture,5x6,20,3.103843
u32,jeaiii,admixture,5x6,20,2.324297
u32,naive,admixture,5x6,20,6.111650
u32,null,admixture,5x6,20,0.922677
u32,sse2,admixture,5x6,20,2.920304
u32,tmueller,admixture,5x6,20,2.424994
u32,unrolledlut,admixture,5x6,20,2.458302
u32,yy,admixture,5x6,20,1.209483
u32,amartin,admixture,5x6,30,1.310573
u32,branchlut,admixture,5x6,30,3.580846
u32,branchlut2,admixture,5x6,30,3.118012
u32,countlut,admixture,5x6,30,3.428151
u32,fmt,admixture,5x6,30,3.772363
u32,jeaiii,admixture,5x6,30,2.922293
u32,naive,admixture,5x6,30,6.710629
u32,null,admixture,5x6,30,0.766103
u32,sse2,admixture,5x6,30,3.496478
u32,tmueller,admixture,5x6,30,2.970907
u32,unrolledlut,admixture,5x6,30,3.053222
u32,yy,admixture,5x6,30,1.257524
u32,amartin,admixture,5x6,40,1.312177
u32,branchlut,admixture,5x6,40,4.145543
u32,branchlut2,admixture,5x6,40,3.582308
u32,countlut,admixture,5x6,40,4.118686
u32,fmt,admixture,5x6,40,4.463535
u32,jeaiii,admixture,5x6,40,3.511021
u32,naive,admixture,5x6,40,7.328691
u32,null,admixture,5x6,40,0.878208
u32,sse2,admixture,5x6,40,4.018378
u32,tmueller,admixture,5x6,40,3.622275
u32,unrolledlut,admixture,5x6,40,3.638356
u32,yy,admixture,5x6,40,1.329299
u32,amartin,admixture,5x6,50,1.303865
u32,branchlut,admixture,5x6,50,4.309799
u32,branchlut2,admixture,5x6,50,3.862645
u32,countlut,admixture,5x6,50,4.522222
u32,fmt,admixture,5x6,50,4.988916
u32,jeaiii,admixture,5x6,50,3.743774
u32,naive,admixture,5x6,50,7.728970
u32,null,admixture,5x6,50,0.829422
u32,sse2,admixture,5x6,50,4.220558
u32,tmueller,admixture,5x6,50,4.024795
u32,unrolledlut,admixture,5x6,50,3.968637
u32,yy,admixture,5x6,50,1.237822
u32,amartin,admixture,5x6,60,1.316610
u32,branchlut,admixture,5x6,60,4.052117
u32,branchlut2,admixture,5x6,60,3.422800
u32,countlut,admixture,5x6,60,4.084221
u32,fmt,admixture,5x6,60,4.495621
u32,jeaiii,admixture,5x6,60,3.433770
u32,naive,admixture,5x6,60,7.200590
u32,null,admixture,5x6,60,0.878141
u32,sse2,admixture,5x6,60,4.016525
u32,tmueller,admixture,5x6,60,3.602421
u32,unrolledlut,admixture,5x6,60,3.778964
u32,yy,admixture,5x6,60,1.190774
u32,amartin,admixture,5x6,70,1.307447
u32,branchlut,admixture,5x6,70,3.492943
u32,branchlut2,admixture,5x6,70,2.940269
u32,countlut,admixture,5x6,70,3.540411
u32,fmt,admixture,5x6,70,3.775306
u32,jeaiii,admixture,5x6,70,2.907931
u32,naive,admixture,5x6,70,6.452210
u32,null,admixture,5x6,70,0.946305
u32,sse2,admixture,5x6,70,3.446697
u32,tmueller,admixture,5x6,70,2.863454
u32,unrolledlut,admixture,5x6,70,3.174291
u32,yy,admixture,5x6,70,1.242729
u32,amartin,admixture,5x6,80,1.324790
u32,branchlut,admixture,5x6,80,2.955112
u32,branchlut2,admixture,5x6,80,2.405991
u32,countlut,admixture,5x6,80,2.828990
u32,fmt,admixture,5x6,80,3.093666
u32,jeaiii,admixture,5x6,80,2.255693
u32,naive,admixture,5x6,80,5.624022
u32,null,admixture,5x6,80,0.808296
u32,sse2,admixture,5x6,80,2.837990
u32,tmueller,admixture,5x6,80,2.247142
u32,unrolledlut,admixture,5x6,80,2.591573
u32,yy,admixture,5x6,80,1.225469
u32,amartin,admixture,5x6,90,1.309360
u32,branchlut,admixture,5x6,90,2.372930
u32,branchlut2,admixture,5x6,90,1.946176
u32,countlut,admixture,5x6,90,2.321583
u32,fmt,admixture,5x6,90,2.471412
u32,jeaiii,admixture,5x6,90,1.763756
u32,naive,admixture,5x6,90,4.927421
u32,null,admixture,5x6,90,0.825438
u32,sse2,admixture,5x6,90,2.340167
u32,tmueller,admixture,5x6,90,1.576664
u32,unrolledlut,admixture,5x6,90,2.018591
u32,yy,admixture,5x6,90,1.279519
u32,amartin,admixture,5x6,100,1.315598
u32,branchlut,admixture,5x6,100,1.821668
u32,branchlut2,admixture,5x6,100,1.333179
u32,countlut,admixture,5x6,100,1.685894
u32,fmt,admixture,5x6,100,1.785952
u32,jeaiii,admixture,5x6,100,1.127339
u32,naive,admixture,5x6,100,4.196662
u32,null,admixture,5x6,100,0.790172
u32,sse2,admixture,5x6,100,1.804487
u32,tmueller,admixture,5x6,100,0.959578
u32,unrolledlut,admixture,5x6,100,1.375019
u32,yy,admixture,5x6,100,1.196115
i32,amartin,bylength,,1,0.848932
i32,branchlut,bylength,,1,4.042017
i32,branchlut2,bylength,,1,3.578993
i32,countlut,bylength,,1,3.700434
i32,fmt,bylength,,1,0.950166
i32,jeaiii,bylength,,1,3.810305
i32,naive,bylength,,1,4.162570
i32,null,bylength,,1,0.751876
i32,sse2,bylength,,1,3.779672
i32,tmueller,bylength,,1,0.832824
i32,unrolledlut,bylength,,1,3.791712
i32,yy,bylength,,1,0.993201
i32,amartin,bylength,,2,0.863227
i32,branchlut,bylength,,2,4.116859
i32,branchlut2,bylength,,2,3.855374
i32,countlut,bylength,,2,3.827406
i32,fmt,bylength,,2,1.034717
i32,jeaiii,bylength,,2,3.967414
i32,naive,bylength,,2,4.852034
i32,null,bylength,,2,1.013313
i32,sse2,bylength,,2,3.886503
i32,tmueller,bylength,,2,1.789840
i32,unrolledlut,bylength,,2,3.685348
i32,yy,bylength,,2,0.994863
i32,amartin,bylength,,3,1.186084
i32,branchlut,bylength,,3,4.059225
i32,branchlut2,bylength,,3,3.979644
i32,countlut,bylength,,3,3.977207
i32,fmt,bylength,,3,1.396450
i32,jeaiii,bylength,,3,4.030992
i32,naive,bylength,,3,5.439251
i32,null,bylength,,3,1.080102
i32,sse2,bylength,,3,3.969459
i32,tmueller,bylength,,3,1.793165
i32,unrolledlut,bylength,,3,4.461577
i32,yy,bylength,,3,1.121884
i32,amartin,bylength,,4,1.184707
i32,branchlut,bylength,,4,4.095343
i32,branchlut2,bylength,,4,3.990470
i32,countlut,bylength,,4,4.108088
i32,fmt,bylength,,4,1.476253
i32,jeaiii,bylength,,4,3.845132
i32,naive,bylength,,4,6.114927
i32,null,bylength,,4,1.094147
i32,sse2,bylength,,4,4.141511
i32,tmueller,bylength,,4,1.266238
i32,unrolledlut,bylength,,4,4.121503
i32,yy,bylength,,4,1.092694
i32,amartin,bylength,,5,1.684098
i32,branchlut,bylength,,5,4.728796
i32,branchlut2,bylength,,5,3.873691
i32,countlut,bylength,,5,4.219516
i32,fmt,bylength,,5,1.806772
i32,jeaiii,bylength,,5,3.957744
i32,naive,bylength,,5,6.780141
i32,null,bylength,,5,0.874043
i32,sse2,bylength,,5,4.499978
i32,tmueller,bylength,,5,1.256607
i32,unrolledlut,bylength,,5,4.468056
i32,yy,bylength,,5,1.430246
i32,amartin,bylength,,6,1.730294
i32,branchlut,bylength,,6,4.923111
i32,branchlut2,bylength,,6,4.530783
i32,countlut,bylength,,6,4.292210
i32,fmt,bylength,,6,1.880754
i32,jeaiii,bylength,,6,4.064137
i32,naive,bylength,,6,7.727584
i32,null,bylength,,6,0.931878
i32,sse2,bylength,,6,4.638466
i32,tmueller,bylength,,6,1.733734
i32,unrolledlut,bylength,,6,4.518848
i32,yy,bylength,,6,1.449298
i32,amartin,bylength,,7,2.215926
i32,branchlut,bylength,,7,4.391087
i32,branchlut2,bylength,,7,4.780645
i32,countlut,bylength,,7,4.476907
i32,fmt,bylength,,7,2.163502
i32,jeaiii,bylength,,7,4.036355
i32,naive,bylength,,7,8.265192
i32,null,bylength,,7,0.875180
i32,sse2,bylength,,7,4.521184
i32,tmueller,bylength,,7,1.662964
i32,unrolledlut,bylength,,7,4.244201
i32,yy,bylength,,7,1.910117
i32,amartin,bylength,,8,2.162048
i32,branchlut,bylength,,8,4.467801
i32,branchlut2,bylength,,8,4.785528
i32,countlut,bylength,,8,4.691880
i32,fmt,bylength,,8,2.189672
i32,jeaiii,bylength,,8,4.204711
i32,naive,bylength,,8,8.186872
i32,null,bylength,,8,0.882758
i32,sse2,bylength,,8,4.578742
i32,tmueller,bylength,,8,2.393361
i32,unrolledlut,bylength,,8,4.294823
i32,yy,bylength,,8,1.934998
i32,amartin,bylength,,9,2.539415
i32,branchlut,bylength,,9,4.592521
i32,branchlut2,bylength,,9,4.165021
i32,countlut,bylength,,9,4.763503
i32,fmt,bylength,,9,2.430453
i32,jeaiii,bylength,,9,4.396265
i32,naive,bylength,,9,9.584939
i32,null,bylength,,9,0.893106
i32,sse2,bylength,,9,4.169435
i32,tmueller,bylength,,9,2.413311
i32,unrolledlut,bylength,,9,4.368729
i32,yy,bylength,,9,2.276745
i32,amartin,bylength,,10,2.550470
i32,branchlut,bylength,,10,4.455667
i32,branchlut2,bylength,,10,4.333251
i32,countlut,bylength,,10,4.960132
i32,fmt,bylength,,10,2.438812
i32,jeaiii,bylength,,10,4.320697
i32,naive,bylength,,10,10.045853
i32,null,bylength,,10,1.015035
i32,sse2,bylength,,10,4.155924
i32,tmueller,bylength,,10,2.336825
i32,unrolledlut,bylength,,10,4.238153
i32,yy,bylength,,10,2.169301
i32,amartin,loguniform,1-10,10,6.519096
i32,branchlut,loguniform,1-10,10,10.816089
i32,branchlut2,loguniform,1-10,10,11.342329
i32,countlut,loguniform,1-10,10,10.878258
i32,fmt,loguniform,1-10,10,9.372237
i32,jeaiii,loguniform,1-10,10,11.336194
i32,naive,loguniform,1-10,10,12.862894
i32,null,loguniform,1-10,10,0.813359
i32,sse2,loguniform,1-10,10,11.219128
i32,tmueller,loguniform,1-10,10,7.626245
i32,unrolledlut,loguniform,1-10,10,10.753823
i32,yy,loguniform,1-10,10,6.462269
i32,amartin,loguniform,1-4,4,4.087971
i32,branchlut,loguniform,1-4,4,7.725565
i32,branchlut2,loguniform,1-4,4,8.389796
i32,countlut,loguniform,1-4,4,8.901387
i32,fmt,loguniform,1-4,4,6.609035
i32,jeaiii,loguniform,1-4,4,8.520716
i32,naive,loguniform,1-4,4,8.689186
i32,null,loguniform,1-4,4,0.879318
i32,sse2,loguniform,1-4,4,7.357430
i32,tmueller,loguniform,1-4,4,4.456834
i32,unrolledlut,loguniform,1-4,4,8.177211
i32,yy,loguniform,1-4,4,3.844275
i32,amartin,uniform,0-255,0,3.569050
i32,branchlut,uniform,0-255,0,3.492344
i32,branchlut2,uniform,0-255,0,3.589287
i32,countlut,uniform,0-255,0,3.536545
i32,fmt,uniform,0-255,0,3.690606
i32,jeaiii,uniform,0-255,0,3.511129
i32,naive,uniform,0-255,0,4.543992
i32,null,uniform,0-255,0,0.805297
i32,sse2,uniform,0-255,0,3.475728
i32,tmueller,uniform,0-255,0,1.981521
i32,unrolledlut,uniform,0-255,0,3.318465
i32,yy,uniform,0-255,0,3.305939
i32,amartin,unpredictable,,1,3.039541
i32,branchlut,unpredictable,,1,5.087766
i32,branchlut2,unpredictable,,1,4.390676
i32,countlut,unpredictable,,1,6.759500
i32,fmt,unpredictable,,1,4.178340
i32,jeaiii,unpredictable,,1,6.899286
i32,naive,unpredictable,,1,8.191295
i32,null,unpredictable,,1,0.558564
i32,sse2,unpredictable,,1,5.191385
i32,tmueller,unpredictable,,1,1.946149
i32,unrolledlut,unpredictable,,1,4.938136
i32,yy,unpredictable,,1,3.998738
i32,amartin,unpredictable,,2,3.029146
i32,branchlut,unpredictable,,2,5.017406
i32,branchlut2,unpredictable,,2,4.333270
i32,countlut,unpredictable,,2,6.827798
i32,fmt,unpredictable,,2,4.163070
i32,jeaiii,unpredictable,,2,6.921089
i32,naive,unpredictable,,2,7.740823
i32,null,unpredictable,,2,0.578496
i32,sse2,unpredictable,,2,4.956625
i32,tmueller,unpredictable,,2,1.973783
i32,unrolledlut,unpredictable,,2,4.958144
i32,yy,unpredictable,,2,3.963691
i32,amartin,unpredictable,,3,2.378521
i32,branchlut,unpredictable,,3,5.722873
i32,branchlut2,unpredictable,,3,4.923337
i32,countlut,unpredictable,,3,6.085561
i32,fmt,unpredictable,,3,2.904265
i32,jeaiii,unpredictable,,3,4.906824
i32,naive,unpredictable,,3,8.128005
i32,null,unpredictable,,3,0.691642
i32,sse2,unpredictable,,3,5.580189
i32,tmueller,unpredictable,,3,2.131070
i32,unrolledlut,unpredictable,,3,4.410615
i32,yy,unpredictable,,3,3.182319
i32,amartin,unpredictable,,4,2.463655
i32,branchlut,unpredictable,,4,6.602849
i32,branchlut2,unpredictable,,4,5.331861
i32,countlut,unpredictable,,4,6.627759
i32,fmt,unpredictable,,4,3.027389
i32,jeaiii,unpredictable,,4,4.756472
i32,naive,unpredictable,,4,8.444936
i32,null,unpredictable,,4,0.998046
i32,sse2,unpredictable,,4,6.682888
i32,tmueller,unpredictable,,4,1.943894
i32,unrolledlut,unpredictable,,4,4.982757
i32,yy,unpredictable,,4,3.205842
i32,amartin,unpredictable,,5,2.230785
i32,branchlut,unpredictable,,5,5.034833
i32,branchlut2,unpredictable,,5,5.236505
i32,countlut,unpredictable,,5,5.948432
i32,fmt,unpredictable,,5,2.851588
i32,jeaiii,unpredictable,,5,4.844547
i32,naive,unpredictable,,5,8.869073
i32,null,unpredictable,,5,0.742585
i32,sse2,unpredictable,,5,5.394424
i32,tmueller,unpredictable,,5,2.018870
i32,unrolledlut,unpredictable,,5,4.837201
i32,yy,unpredictable,,5,2.687898
i32,amartin,unpredictable,,6,1.983192
i32,branchlut,unpredictable,,6,4.618016
i32,branchlut2,unpredictable,,6,5.234519
i32,countlut,unpredictable,,6,5.575967
i32,fmt,unpredictable,,6,2.718259
i32,jeaiii,unpredictable,,6,4.684774
i32,naive,unpredictable,,6,8.636947
i32,null,unpredictable,,6,0.593074
i32,sse2,unpredictable,,6,4.863047
i32,tmueller,unpredictable,,6,2.244285
i32,unrolledlut,unpredictable,,6,4.456388
i32,yy,unpredictable,,6,2.434552
i32,amartin,unpredictable,,7,2.296055
i32,branchlut,unpredictable,,7,5.173036
i32,branchlut2,unpredictable,,7,5.301381
i32,countlut,unpredictable,,7,4.624408
i32,fmt,unpredictable,,7,2.151393
i32,jeaiii,unpredictable,,7,4.891232
i32,naive,unpredictable,,7,9.130891
i32,null,unpredictable,,7,0.660874
i32,sse2,unpredictable,,7,5.200695
i32,tmueller,unpredictable,,7,2.187911
i32,unrolledlut,unpredictable,,7,5.960864
i32,yy,unpredictable,,7,1.966004
i32,amartin,unpredictable,,8,2.332325
i32,branchlut,unpredictable,,8,5.630210
i32,branchlut2,unpredictable,,8,5.522176
i32,countlut,unpredictable,,8,4.970635
i32,fmt,unpredictable,,8,2.237561
i32,jeaiii,unpredictable,,8,4.779251
i32,naive,unpredictable,,8,8.480361
i32,null,unpredictable,,8,0.681417
i32,sse2,unpredictable,,8,5.468956
i32,tmueller,unpredictable,,8,2.380383
i32,unrolledlut,unpredictable,,8,6.250030
i32,yy,unpredictable,,8,2.074775
i32,amartin,unpredictable,,9,5.195034
i32,branchlut,unpredictable,,9,6.033422
