Type,Function,Mode,Series,X,Time_ns
u32,countlut,unpredictable,,1,3.953874
u32,fmt,unpredictable,,1,3.553873
u32,jeaiii,unpredictable,,1,3.575720
u32,naive,unpredictable,,1,4.425267
u32,null,unpredictable,,1,0.980387
u32,sse2,unpredictable,,1,2.370737
u32,tmueller,unpredictable,,1,1.683219
u32,unrolledlut,unpredictable,,1,2.357938
u32,yy,unpredictable,,1,4.236859
u32,zmij_scalar,unpredictable,,1,2.250167
u32,zmij_x64_native,unpredictable,,1,1.298410
u32,zmij_x64_v1,unpredictable,,1,1.913660
u32,zmij_x64_v2,unpredictable,,1,1.362269
u32,zmij_x64_v3,unpredictable,,1,1.282222
u32,zmij_x64_v3_nokernel,unpredictable,,1,1.607514
u32,zmij_x64_v4,unpredictable,,1,1.309988
u32,amartin,unpredictable,,2,3.135487
u32,branchlut,unpredictable,,2,2.650689
u32,branchlut2,unpredictable,,2,1.646288
u32,countlut,unpredictable,,2,4.613110
u32,fmt,unpredictable,,2,4.175410
u32,jeaiii,unpredictable,,2,3.864393
u32,naive,unpredictable,,2,5.003595
u32,null,unpredictable,,2,0.748777
u32,sse2,unpredictable,,2,2.414180
u32,tmueller,unpredictable,,2,1.650194
u32,unrolledlut,unpredictable,,2,2.207615
u32,yy,unpredictable,,2,4.027532
u32,zmij_scalar,unpredictable,,2,2.219208
u32,zmij_x64_native,unpredictable,,2,1.323823
u32,zmij_x64_v1,unpredictable,,2,1.897344
u32,zmij_x64_v2,unpredictable,,2,1.349679
u32,zmij_x64_v3,unpredictable,,2,1.272431
u32,zmij_x64_v3_nokernel,unpredictable,,2,1.324518
u32,zmij_x64_v4,unpredictable,,2,1.305514
u32,amartin,unpredictable,,3,2.155976
u32,branchlut,unpredictable,,3,3.268662
u32,branchlut2,unpredictable,,3,1.572185
u32,countlut,unpredictable,,3,2.760598
u32,fmt,unpredictable,,3,2.905453
u32,jeaiii,unpredictable,,3,1.394423
u32,naive,unpredictable,,3,5.108611
u32,null,unpredictable,,3,0.750449
u32,sse2,unpredictable,,3,2.397383
u32,tmueller,unpredictable,,3,1.589617
u32,unrolledlut,unpredictable,,3,1.377058
u32,yy,unpredictable,,3,3.034939
u32,zmij_scalar,unpredictable,,3,2.281492
u32,zmij_x64_native,unpredictable,,3,1.298689
u32,zmij_x64_v1,unpredictable,,3,1.905026
u32,zmij_x64_v2,unpredictable,,3,1.359381
u32,zmij_x64_v3,unpredictable,,3,1.270438
u32,zmij_x64_v3_nokernel,unpredictable,,3,1.305327
u32,zmij_x64_v4,unpredictable,,3,1.266898
u32,amartin,unpredictable,,4,2.263820
u32,branchlut,unpredictable,,4,3.411860
u32,branchlut2,unpredictable,,4,1.718794
u32,countlut,unpredictable,,4,3.179469
u32,fmt,unpredictable,,4,2.819628
u32,jeaiii,unpredictable,,4,1.236837
u32,naive,unpredictable,,4,5.208430
u32,null,unpredictable,,4,0.730283
u32,sse2,unpredictable,,4,2.840810
u32,tmueller,unpredictable,,4,1.338040
u32,unrolledlut,unpredictable,,4,1.292665
u32,yy,unpredictable,,4,3.054837
u32,zmij_scalar,unpredictable,,4,2.225353
u32,zmij_x64_native,unpredictable,,4,1.301627
u32,zmij_x64_v1,unpredictable,,4,1.900759
u32,zmij_x64_v2,unpredictable,,4,1.352387
u32,zmij_x64_v3,unpredictable,,4,1.298496
u32,zmij_x64_v3_nokernel,unpredictable,,4,1.316870
u32,zmij_x64_v4,unpredictable,,4,1.297459
u32,amartin,unpredictable,,5,1.996243
u32,branchlut,unpredictable,,5,2.112440
u32,branchlut2,unpredictable,,5,1.460319
u32,countlut,unpredictable,,5,2.812948
u32,fmt,unpredictable,,5,2.841713
u32,jeaiii,unpredictable,,5,1.727823
u32,naive,unpredictable,,5,5.635146
u32,null,unpredictable,,5,0.852842
u32,sse2,unpredictable,,5,1.580971
u32,tmueller,unpredictable,,5,1.392722
u32,unrolledlut,unpredictable,,5,1.369270
u32,yy,unpredictable,,5,2.343891
u32,zmij_scalar,unpredictable,,5,2.262850
u32,zmij_x64_native,unpredictable,,5,1.323532
u32,zmij_x64_v1,unpredictable,,5,1.931971
u32,zmij_x64_v2,unpredictable,,5,1.371210
u32,zmij_x64_v3,unpredictable,,5,1.265771
