Type,Function,Mode,Series,X,Time_ns
u32,branchlut,unpredictable,,4,2.680252
u32,branchlut2,unpredictable,,4,1.078209
u32,countlut,unpredictable,,4,2.642562
u32,fmt,unpredictable,,4,2.670437
u32,jeaiii,unpredictable,,4,1.207669
u32,naive,unpredictable,,4,5.008926
u32,null,unpredictable,,4,0.650376
u32,tmueller,unpredictable,,4,2.146602
u32,unrolledlut,unpredictable,,4,1.344343
u32,yy,unpredictable,,4,2.289385
u32,zmij_neon,unpredictable,,4,0.929604
u32,zmij_scalar,unpredictable,,4,1.752853
u32,amartin,unpredictable,,5,2.425393
u32,branchlut,unpredictable,,5,1.913657
u32,branchlut2,unpredictable,,5,1.153469
u32,countlut,unpredictable,,5,2.298087
u32,fmt,unpredictable,,5,2.046476
u32,jeaiii,unpredictable,,5,1.415928
u32,naive,unpredictable,,5,5.162288
u32,null,unpredictable,,5,0.650356
u32,tmueller,unpredictable,,5,1.936872
u32,unrolledlut,unpredictable,,5,2.025723
u32,yy,unpredictable,,5,2.057841
u32,zmij_neon,unpredictable,,5,0.913868
u32,zmij_scalar,unpredictable,,5,1.741588
u32,amartin,unpredictable,,6,2.388656
u32,branchlut,unpredictable,,6,1.711200
u32,branchlut2,unpredictable,,6,1.133024
u32,countlut,unpredictable,,6,2.547255
u32,fmt,unpredictable,,6,2.216826
u32,jeaiii,unpredictable,,6,1.495540
u32,naive,unpredictable,,6,5.248616
u32,null,unpredictable,,6,0.650336
u32,tmueller,unpredictable,,6,2.605200
u32,unrolledlut,unpredictable,,6,1.898865
u32,yy,unpredictable,,6,2.122094
u32,zmij_neon,unpredictable,,6,0.912537
u32,zmij_scalar,unpredictable,,6,1.742760
u32,amartin,unpredictable,,7,2.849261
u32,branchlut,unpredictable,,7,1.825661
u32,branchlut2,unpredictable,,7,1.508792
u32,countlut,unpredictable,,7,2.517273
u32,fmt,unpredictable,,7,2.187163
u32,jeaiii,unpredictable,,7,1.621366
u32,naive,unpredictable,,7,5.410482
u32,null,unpredictable,,7,0.651747
u32,tmueller,unpredictable,,7,2.375086
u32,unrolledlut,unpredictable,,7,2.373457
u32,yy,unpredictable,,7,2.040098
u32,zmij_neon,unpredictable,,7,0.913908
u32,zmij_scalar,unpredictable,,7,1.681586
u32,amartin,unpredictable,,8,2.832035
u32,branchlut,unpredictable,,8,2.309094
u32,branchlut2,unpredictable,,8,1.623770
u32,countlut,unpredictable,,8,2.675702
u32,fmt,unpredictable,,8,2.231468
u32,jeaiii,unpredictable,,8,1.897533
u32,naive,unpredictable,,8,5.634457
u32,null,unpredictable,,8,0.651747
u32,tmueller,unpredictable,,8,3.452937
u32,unrolledlut,unpredictable,,8,3.106018
u32,yy,unpredictable,,8,1.743148
u32,zmij_neon,unpredictable,,8,0.908206
u32,zmij_scalar,unpredictable,,8,1.671374
u32,amartin,unpredictable,,9,4.280825
u32,branchlut,unpredictable,,9,2.501399
u32,branchlut2,unpredictable,,9,3.515939
u32,countlut,unpredictable,,9,3.038635
u32,fmt,unpredictable,,9,2.703041
u32,jeaiii,unpredictable,,9,1.859784
u32,naive,unpredictable,,9,5.954097
u32,null,unpredictable,,9,0.650336
u32,tmueller,unpredictable,,9,3.519773
u32,unrolledlut,unpredictable,,9,3.669660
u32,yy,unpredictable,,9,2.065013
u32,zmij_neon,unpredictable,,9,0.936876
u32,zmij_scalar,unpredictable,,9,1.743257
u32,amartin,unpredictable,,10,4.214386
u32,branchlut,unpredictable,,10,2.556354
u32,branchlut2,unpredictable,,10,3.302634
u32,countlut,unpredictable,,10,3.055682
u32,fmt,unpredictable,,10,2.627959
u32,jeaiii,unpredictable,,10,2.115706
u32,naive,unpredictable,,10,6.482909
u32,null,unpredictable,,10,0.650336
u32,tmueller,unpredictable,,10,3.465255
u32,unrolledlut,unpredictable,,10,3.110727
u32,yy,unpredictable,,10,2.120405
u32,zmij_neon,unpredictable,,10,0.932485
u32,zmij_scalar,unpredictable,,10,1.707613
u32,amartin,admixture,5x6,0,1.745313
u32,branchlut,admixture,5x6,0,2.193093
u32,branchlut2,admixture,5x6,0,1.524965
u32,countlut,admixture,5x6,0,1.689096
u32,fmt,admixture,5x6,0,1.755357
u32,jeaiii,admixture,5x6,0,1.523872
u32,naive,admixture,5x6,0,3.633589
u32,null,admixture,5x6,0,0.651111
u32,tmueller,admixture,5x6,0,1.531929
u32,unrolledlut,admixture,5x6,0,1.736850
u32,yy,admixture,5x6,0,1.322657
u32,zmij_neon,admixture,5x6,0,0.957370
u32,zmij_scalar,admixture,5x6,0,1.670728
u32,amartin,admixture,5x6,10,1.741469
u32,branchlut,admixture,5x6,10,2.528578
u32,branchlut2,admixture,5x6,10,1.899203
u32,countlut,admixture,5x6,10,2.209932
u32,fmt,admixture,5x6,10,2.117227
u32,jeaiii,admixture,5x6,10,1.871079
u32,naive,admixture,5x6,10,4.208018
u32,null,admixture,5x6,10,0.651807
u32,tmueller,admixture,5x6,10,1.908422
u32,unrolledlut,admixture,5x6,10,2.071639
u32,yy,admixture,5x6,10,1.306574
u32,zmij_neon,admixture,5x6,10,0.923385
u32,zmij_scalar,admixture,5x6,10,1.709173
u32,amartin,admixture,5x6,20,1.747976
u32,branchlut,admixture,5x6,20,2.879302
u32,branchlut2,admixture,5x6,20,2.204488
u32,countlut,admixture,5x6,20,2.563387
u32,fmt,admixture,5x6,20,2.613991
